StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume,PriceLag48,PPC,PPCMA_6,PPCMA_12,PPCMA_24,PCMA_6,PCMA_12,PCMA_24,MAD_6,MAD_12,MAD_24,PR_6,PR_12,PR_24,TR_6,ATR_6,TR_12,ATR_12,TR_24,ATR_24,RSI_6,RSI_12,RSI_24,PMOM_6,PMOM_12,PMOM_24,MACD,ADX_6,ADX_12,ADX_24
2024-07-23 06:30:00+00:00,APXMIDP,2024-07-23,16,106.78,2198.0,88.46,20.70992539000679,39.458493871632506,37.19070392667711,25.24876008192324,0.3945849387163299,0.371907039266747,0.25248760081924454,269.61347132857736,286.11475913585224,421.911856477434,0.0,0.0,10.060975609756087,18.320000000000007,27.363333333333333,23.42,32.310833333333335,36.08,50.492916666666666,100.0,100.0,100.0,23.42,25.78,-2.5799999999999983,4.427708333333328,1.0,1.0,1.0
2024-07-23 07:00:00+00:00,APXMIDP,2024-07-23,17,99.84,2154.8,91.46,9.162475399081577,33.67203969891426,35.98412147199337,24.975462287241683,0.33672039698914746,0.35984121471990954,0.24975462287242892,295.5071343843119,276.455710785416,398.75236034368356,44.06349206349205,29.632792485055496,26.015081206496514,15.75,25.285000000000007,23.42,30.838333333333335,34.480000000000004,49.71791666666667,100.0,100.0,100.0,7.310000000000002,16.11,-10.569999999999993,3.812708333333333,1.0,1.0,1.0
2024-07-23 07:30:00+00:00,APXMIDP,2024-07-23,18,97.77,2459.25,90.92,7.534095908490975,25.857889158358827,33.480526483337805,24.981365447792538,0.2585788915835931,0.33480526483335393,0.2498136544779375,377.1051090490618,291.0204974932639,390.3717214710321,85.97328244274811,38.47139197267295,27.765793528505405,15.86,22.331666666666667,23.42,29.334166666666665,32.45,48.85833333333334,100.0,100.0,100.0,6.739999999999995,13.159999999999997,-11.040000000000006,3.2099999999999937,1.0,1.0,1.0
2024-07-23 08:00:00+00:00,APXMIDP,2024-07-23,19,93.98,2686.25,92.25,1.875338753387538,17.39323149762031,30.30988986469092,24.945709044309737,0.17393231497620795,0.30309889864688505,0.24945709044310949,539.3251259713035,309.06381223934494,375.738138944312,100.0,54.65414175918018,39.445300462249605,14.530000000000001,19.216666666666672,23.42,27.898333333333337,32.45,47.998749999999994,100.0,100.0,100.0,-2.319999999999993,6.780000000000001,-8.709999999999994,2.811041666666682,1.0,1.0,1.0
2024-07-23 08:30:00+00:00,APXMIDP,2024-07-23,20,92.14,2560.75,89.63,2.800401651232852,13.270533203405458,27.632835816953932,24.471972222472825,0.13270533203405946,0.27632835816951523,0.24471972222474034,693.320255167681,332.44388035438686,375.5123593732363,100.0,62.51067463706234,45.11556240369799,17.150000000000006,18.375000000000007,23.42,26.889999999999997,32.45,47.13916666666666,100.0,100.0,100.0,-10.679999999999993,4.829999999999998,-10.829999999999998,2.3075000000000045,1.0,1.0,1.0
2024-07-23 09:00:00+00:00,APXMIDP,2024-07-23,21,91.52,2787.2,90.52,1.104728236853734,7.197827556508906,23.90545205891397,23.730048280864683,0.07197827556509392,0.23905452058911558,0.23730048280865898,1270.4947570150305,381.8415366271346,384.6713602803528,100.0,65.15798462852264,47.02619414483822,16.260000000000005,16.311666666666675,23.42,25.963333333333335,32.45,46.279583333333335,100.0,100.0,100.0,-13.41000000000001,4.719999999999999,-8.710000000000008,1.923749999999984,1.0,1.0,1.0
2024-07-23 09:30:00+00:00,APXMIDP,2024-07-23,22,87.8,2905.2,90.84,-3.3465433729634593,3.188416096013865,21.323454983825616,22.480358087252416,0.03188416096014351,0.21323454983823206,0.22480358087253624,2752.718377904112,410.7531613268509,389.56317367908235,100.0,100.0,58.48998459167951,12.040000000000006,15.265000000000008,18.980000000000004,25.71166666666667,32.45,45.419999999999995,117.44119334480783,101.68785742046528,100.83617559687535,-18.980000000000004,4.439999999999998,-6.260000000000005,1.7262500000000216,0.7413866439812843,0.9673451850260485,0.9835515636835841
2024-07-23 10:00:00+00:00,APXMIDP,2024-07-23,23,78.95,3107.4,87.94,-10.222879235842615,-0.04247634314016727,16.814781677889478,21.67049292596656,-0.0004247634313968157,0.16814781677887067,0.21670492925967774,-185869.16605275183,468.52735701484767,363.3202776684149,100.0,100.0,85.76271186440677,18.819999999999993,15.776666666666673,27.83,25.679166666666664,32.45,44.56041666666667,20149.99999999857,108.4184744576627,103.4633654815028,-20.89,-13.579999999999998,-6.6299999999999955,1.6372916666666697,0.0024875621890547736,0.8558936272160997,0.9352198379149725
2024-07-23 10:30:00+00:00,APXMIDP,2024-07-23,24,79.48,2743.1,86.61,-8.232305738367389,-2.6702099509498947,11.593839603706897,20.67958178273216,-0.02670209950949409,0.11593839603704482,0.2067958178273337,-2977.5449706207714,684.5364807238184,383.34046120972647,96.47371922821024,98.09558030901904,84.12942989214174,15.030000000000001,15.63833333333334,27.83,25.2,32.45,43.70083333333333,-37.64367816091962,118.47815604204841,105.82920076667985,-18.289999999999992,-11.549999999999997,-6.200000000000003,1.5274999999999892,0.570491803278688,0.7301598478980353,0.8955886760578732
2024-07-23 11:00:00+00:00,APXMIDP,2024-07-23,25,79.66,2794.35,79.74,-0.10032605969400338,-2.999487419796818,7.196872038914175,20.59377687306847,-0.02999487419796332,0.07196872038911763,0.2059377687306968,-2656.7871012977607,1105.8697563232674,385.8158837059692,94.61713419257018,97.44879626302554,83.57473035439138,13.189999999999998,15.415000000000006,27.83,24.750833333333333,32.45,42.84125,-22.314049586776918,127.33342804375621,105.88181345724679,-14.320000000000007,-16.64,1.5900000000000034,1.5954166666666652,0.6914285714285711,0.6465509323045834,0.8947454799091878
2024-07-23 11:30:00+00:00,APXMIDP,2024-07-23,26,80.44,2795.55,73.67,9.18962942853264,-1.9346161235801869,5.667958539915067,20.64438582732241,-0.01934616123579701,0.05667958539912654,0.2064438582732362,-4158.930817363318,1418.2058645728841,388.6458856796536,88.14638027048531,94.64606539705356,89.77505112474438,17.849999999999994,15.531666666666672,33.11,25.395,33.11,42.009166666666665,-67.74193548387095,135.00727802037846,105.85888729863882,-11.700000000000003,-22.379999999999995,6.109999999999999,1.708958333333328,0.42465753424657543,0.5881849315068493,0.8951127102243303
